"Stationsname","Stationsnummer","Parameter","Zeitreihe","Parametereinheit","Gewässer","Zeitstempel","Zeitpunkt_des_Auftretens","Wert","Freigabestatus"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-06-24 01:00:00","2015-06-24 01:00:00",326.596,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-06-25 01:00:00","2015-06-25 01:00:00",326.431,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-06-26 01:00:00","2015-06-26 02:45:00",326.334,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-06-27 01:00:00","2015-06-27 02:05:00",326.175,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-06-28 01:00:00","2015-06-28 01:05:00",326.1,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-06-29 01:00:00","2015-06-29 03:45:00",326.046,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-06-30 01:00:00","2015-06-30 01:15:00",325.956,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-01 01:00:00","2015-07-01 10:35:00",325.932,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-02 01:00:00","2015-07-02 16:15:00",325.907,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-03 01:00:00","2015-07-03 16:45:00",325.889,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-04 01:00:00","2015-07-04 06:05:00",325.873,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-05 01:00:00","2015-07-05 04:05:00",325.842,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-06 01:00:00","2015-07-06 17:35:00",325.831,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-07 01:00:00","2015-07-07 21:45:00",325.876,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-08 01:00:00","2015-07-08 19:55:00",325.919,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-09 01:00:00","2015-07-09 02:05:00",325.886,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-10 01:00:00","2015-07-10 01:45:00",325.849,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-11 01:00:00","2015-07-11 03:45:00",325.774,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-12 01:00:00","2015-07-12 01:05:00",325.758,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-13 01:00:00","2015-07-13 01:05:00",325.707,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-14 01:00:00","2015-07-14 02:15:00",325.685,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-15 01:00:00","2015-07-15 01:35:00",325.684,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-16 01:00:00","2015-07-16 01:45:00",325.649,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-17 01:00:00","2015-07-17 01:15:00",325.649,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-18 01:00:00","2015-07-18 13:55:00",325.689,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-19 01:00:00","2015-07-19 02:35:00",325.639,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-20 01:00:00","2015-07-20 21:55:00",325.645,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-21 01:00:00","2015-07-21 15:25:00",325.672,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-22 01:00:00","2015-07-23 01:00:00",325.706,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-23 01:00:00","2015-07-23 07:25:00",325.749,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-24 01:00:00","2015-07-25 01:00:00",325.752,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-25 01:00:00","2015-07-25 01:20:00",325.761,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-26 01:00:00","2015-07-26 01:00:00",325.713,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-27 01:00:00","2015-07-27 05:30:00",325.704,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-28 01:00:00","2015-07-28 03:30:00",325.7,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-29 01:00:00","2015-07-29 22:20:00",325.685,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-30 01:00:00","2015-07-30 03:20:00",325.7,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-07-31 01:00:00","2015-07-31 01:10:00",325.643,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-01 01:00:00","2015-08-01 16:40:00",325.644,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-02 01:00:00","2015-08-02 08:40:00",325.639,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-03 01:00:00","2015-08-03 02:30:00",325.636,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-04 01:00:00","2015-08-04 19:20:00",325.637,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-05 01:00:00","2015-08-05 07:40:00",325.608,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-06 01:00:00","2015-08-06 19:00:00",325.596,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-07 01:00:00","2015-08-07 06:30:00",325.584,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-08 01:00:00","2015-08-08 06:10:00",325.557,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-09 01:00:00","2015-08-09 22:40:00",325.578,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-10 01:00:00","2015-08-10 22:40:00",325.622,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-11 01:00:00","2015-08-11 02:10:00",325.605,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-12 01:00:00","2015-08-12 07:20:00",325.607,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-13 01:00:00","2015-08-13 13:40:00",325.615,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-14 01:00:00","2015-08-15 01:00:00",325.65,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-15 01:00:00","2015-08-15 01:10:00",325.652,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-16 01:00:00","2015-08-16 23:50:00",325.76,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-17 01:00:00","2015-08-17 04:00:00",325.804,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-18 01:00:00","2015-08-18 20:10:00",325.788,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-19 01:00:00","2015-08-19 19:30:00",326.113,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-20 01:00:00","2015-08-20 01:00:00",325.953,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-21 01:00:00","2015-08-21 01:00:00",325.861,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-22 01:00:00","2015-08-22 02:40:00",325.789,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-23 01:00:00","2015-08-23 02:40:00",325.735,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-24 01:00:00","2015-08-24 21:50:00",325.802,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-25 01:00:00","2015-08-25 01:00:00",325.782,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-26 01:00:00","2015-08-26 04:00:00",325.715,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-27 01:00:00","2015-08-27 13:50:00",325.725,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-28 01:00:00","2015-08-28 01:10:00",325.657,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-29 01:00:00","2015-08-29 02:10:00",325.649,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-30 01:00:00","2015-08-30 02:10:00",325.63,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-08-31 01:00:00","2015-08-31 10:10:00",325.621,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-01 01:00:00","2015-09-01 22:20:00",325.64,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-02 01:00:00","2015-09-02 21:30:00",325.633,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-03 01:00:00","2015-09-03 17:20:00",325.626,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-04 01:00:00","2015-09-04 19:10:00",325.62,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-05 01:00:00","2015-09-05 03:50:00",325.633,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-06 01:00:00","2015-09-06 03:00:00",325.602,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-07 01:00:00","2015-09-07 02:00:00",325.577,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-08 01:00:00","2015-09-08 20:20:00",325.57,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-09 01:00:00","2015-09-09 11:30:00",325.515,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-10 01:00:00","2015-09-10 14:10:00",325.5,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-11 01:00:00","2015-09-11 18:30:00",325.499,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-12 01:00:00","2015-09-12 08:40:00",325.485,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-13 01:00:00","2015-09-13 05:30:00",325.483,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-14 01:00:00","2015-09-14 05:10:00",325.525,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-15 01:00:00","2015-09-15 16:50:00",325.515,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-16 01:00:00","2015-09-16 18:00:00",325.527,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-17 01:00:00","2015-09-17 20:50:00",325.595,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-18 01:00:00","2015-09-18 23:00:00",325.612,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-19 01:00:00","2015-09-20 00:00:00",325.616,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-20 01:00:00","2015-09-20 22:50:00",325.654,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-21 01:00:00","2015-09-22 00:20:00",325.65,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-22 01:00:00","2015-09-22 23:50:00",325.659,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-23 01:00:00","2015-09-23 18:30:00",325.703,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-24 01:00:00","2015-09-24 14:40:00",325.699,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-25 01:00:00","2015-09-25 03:10:00",325.677,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-26 01:00:00","2015-09-26 02:20:00",325.645,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-27 01:00:00","2015-09-27 02:50:00",325.61,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-28 01:00:00","2015-09-28 14:20:00",325.575,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-29 01:00:00","2015-09-29 02:40:00",325.537,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-09-30 01:00:00","2015-09-30 07:10:00",325.507,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-01 01:00:00","2015-10-01 21:50:00",325.505,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-02 01:00:00","2015-10-02 02:30:00",325.503,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-03 01:00:00","2015-10-03 01:10:00",325.499,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-04 01:00:00","2015-10-04 09:20:00",325.519,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-05 01:00:00","2015-10-05 01:00:00",325.511,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-06 01:00:00","2015-10-06 20:40:00",325.59,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-07 01:00:00","2015-10-07 10:50:00",325.579,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-08 01:00:00","2015-10-08 01:20:00",325.579,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-09 01:00:00","2015-10-09 05:10:00",325.546,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-10 01:00:00","2015-10-10 02:10:00",325.535,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-11 01:00:00","2015-10-11 05:30:00",325.532,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-12 01:00:00","2015-10-12 04:10:00",325.517,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-13 01:00:00","2015-10-14 00:50:00",325.551,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-14 01:00:00","2015-10-14 22:50:00",325.598,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-15 01:00:00","2015-10-15 03:00:00",325.587,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-16 01:00:00","2015-10-16 15:00:00",325.592,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-17 01:00:00","2015-10-17 04:20:00",325.554,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-18 01:00:00","2015-10-18 17:30:00",325.597,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-19 01:00:00","2015-10-19 14:20:00",325.588,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-20 01:00:00","2015-10-20 03:10:00",325.55,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-21 01:00:00","2015-10-21 16:40:00",325.552,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-22 01:00:00","2015-10-22 20:10:00",325.52,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-23 01:00:00","2015-10-23 09:00:00",325.5,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-24 01:00:00","2015-10-24 11:00:00",325.488,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-25 01:00:00","2015-10-25 05:40:00",325.472,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-26 00:00:00","2015-10-26 18:00:00",325.475,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-27 00:00:00","2015-10-27 01:30:00",325.469,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-28 00:00:00","2015-10-28 15:30:00",325.475,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-29 00:00:00","2015-10-29 13:00:00",325.495,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-30 00:00:00","2015-10-30 17:30:00",325.486,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-10-31 00:00:00","2015-10-31 05:20:00",325.467,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-11-01 00:00:00","2015-11-01 00:00:00",325.459,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-11-02 00:00:00","2015-11-02 17:00:00",325.46,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-11-03 00:00:00","2015-11-03 17:00:00",325.461,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-11-04 00:00:00","2015-11-04 21:30:00",325.469,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-11-05 00:00:00","2015-11-05 00:50:00",325.455,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-11-06 00:00:00","2015-11-06 00:30:00",325.453,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-11-07 00:00:00","2015-11-07 09:20:00",325.451,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-11-08 00:00:00","2015-11-08 02:40:00",325.445,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2015-11-09 00:00:00","2015-11-09 08:50:00",325.457,"Freigegeben, validierte Daten"
