"","station","date","night.max"
"4626","NABLAU",2012-08-30,16.8
"4627","NABLAU",2012-08-31,12.9
"4628","NABLAU",2012-09-01,13.6
"4629","NABLAU",2012-09-02,18.1
"4630","NABLAU",2012-09-03,18.7
"4631","NABLAU",2012-09-04,20.9
"4632","NABLAU",2012-09-05,20.3
"4633","NABLAU",2012-09-06,20.2
"4634","NABLAU",2012-09-07,22
"4635","NABLAU",2012-09-08,23.1
"4636","NABLAU",2012-09-09,24.7
"4637","NABLAU",2012-09-10,23.7
"4638","NABLAU",2012-09-11,21.1
"4639","NABLAU",2012-09-12,11.9
"4640","NABLAU",2012-09-13,14.1
"4641","NABLAU",2012-09-14,17.9
"4642","NABLAU",2012-09-15,17.8
"4643","NABLAU",2012-09-16,19.3
"4644","NABLAU",2012-09-17,20.4
"4645","NABLAU",2012-09-18,18.1
"4646","NABLAU",2012-09-19,13.1
"4647","NABLAU",2012-09-20,14.5
"4648","NABLAU",2012-09-21,19.1
"4649","NABLAU",2012-09-22,18.1
"4650","NABLAU",2012-09-23,19.2
"4651","NABLAU",2012-09-24,16.8
"4652","NABLAU",2012-09-25,17.6
"4653","NABLAU",2012-09-26,11.1
"4654","NABLAU",2012-09-27,14
"4655","NABLAU",2012-09-28,15.3
"4656","NABLAU",2012-09-29,13.1
"4657","NABLAU",2012-09-30,13.5
"4658","NABLAU",2012-10-01,15.6
"4659","NABLAU",2012-10-02,15.4
"4660","NABLAU",2012-10-03,17.9
"4661","NABLAU",2012-10-04,15.9
"4662","NABLAU",2012-10-05,18.4
"4663","NABLAU",2012-10-06,18.8
"4664","NABLAU",2012-10-07,15.7
"4665","NABLAU",2012-10-08,15.9
"4666","NABLAU",2012-10-09,16.5
"4667","NABLAU",2012-10-10,15.9
"4668","NABLAU",2012-10-11,14.8
"4669","NABLAU",2012-10-12,12.3
"4670","NABLAU",2012-10-13,13.1
"4671","NABLAU",2012-10-14,11.9
"4672","NABLAU",2012-10-15,7.4
"4673","NABLAU",2012-10-16,10.2
"4674","NABLAU",2012-10-17,14.5
"4675","NABLAU",2012-10-18,15.5
"4676","NABLAU",2012-10-19,16.9
"4677","NABLAU",2012-10-20,16.3
"4678","NABLAU",2012-10-21,16.3
"4679","NABLAU",2012-10-22,16.4
"4680","NABLAU",2012-10-23,12.3
"4681","NABLAU",2012-10-24,13.1
"4682","NABLAU",2012-10-25,13
"4683","NABLAU",2012-10-26,11.7
"4684","NABLAU",2012-10-27,1.8
"4685","NABLAU",2012-10-28,1.6
"4686","NABLAU",2012-10-29,3.4
"4687","NABLAU",2012-10-30,5.8
"4688","NABLAU",2012-10-31,6.9
"4689","NABLAU",2012-11-01,11.5
"4690","NABLAU",2012-11-02,13.9
"4691","NABLAU",2012-11-03,14.6
"4692","NABLAU",2012-11-04,10.2
"4693","NABLAU",2012-11-05,9
"4694","NABLAU",2012-11-06,6.6
"4695","NABLAU",2012-11-07,8.6
"4696","NABLAU",2012-11-08,9.4
"4697","NABLAU",2012-11-09,10.6
"4698","NABLAU",2012-11-10,11.4
"4699","NABLAU",2012-11-11,9.9
"4700","NABLAU",2012-11-12,9.9
"4701","NABLAU",2012-11-13,8
"4702","NABLAU",2012-11-14,8.5
"4703","NABLAU",2012-11-15,6.5
"4704","NABLAU",2012-11-16,6.6
"4705","NABLAU",2012-11-17,7
"4706","NABLAU",2012-11-18,6.8
"4707","NABLAU",2012-11-19,5.9
"4708","NABLAU",2012-11-20,5.4
"4709","NABLAU",2012-11-21,8
"4710","NABLAU",2012-11-22,8.9
"4711","NABLAU",2012-11-23,10.1
"4712","NABLAU",2012-11-24,10.5
"4713","NABLAU",2012-11-25,11.2
"4714","NABLAU",2012-11-26,9
"4715","NABLAU",2012-11-27,5.3
"4716","NABLAU",2012-11-28,4.6
"4717","NABLAU",2012-11-29,2.8
"4718","NABLAU",2012-11-30,1.1
"4719","NABLAU",2012-12-01,0.1
"4720","NABLAU",2012-12-02,0.1
"4721","NABLAU",2012-12-03,5.9
"4722","NABLAU",2012-12-04,4.1
"4723","NABLAU",2012-12-05,3
"4724","NABLAU",2012-12-06,0
"4725","NABLAU",2012-12-07,3
"4726","NABLAU",2012-12-08,-0.7
"4727","NABLAU",2012-12-09,1
"4728","NABLAU",2012-12-10,1.6
"4729","NABLAU",2012-12-11,-2
"4730","NABLAU",2012-12-12,-3.8
"4731","NABLAU",2012-12-13,2.1
"4732","NABLAU",2012-12-14,6.9
"4733","NABLAU",2012-12-15,8.5
"4734","NABLAU",2012-12-16,7.6
"4735","NABLAU",2012-12-17,6.8
"4736","NABLAU",2012-12-18,5.7
"4737","NABLAU",2012-12-19,4.6
"4738","NABLAU",2012-12-20,5.4
"4739","NABLAU",2012-12-21,6.5
"4740","NABLAU",2012-12-22,7.6
"4741","NABLAU",2012-12-23,10.5
"4742","NABLAU",2012-12-24,10.2
"4743","NABLAU",2012-12-25,10.9
"4744","NABLAU",2012-12-26,7.6
"4745","NABLAU",2012-12-27,8
"4746","NABLAU",2012-12-28,6.4
"4747","NABLAU",2012-12-29,8.4
"4748","NABLAU",2012-12-30,7
"4749","NABLAU",2012-12-31,5.3
"4750","NABLAU",2013-01-01,5.4
"4751","NABLAU",2013-01-02,3.4
"4752","NABLAU",2013-01-03,4.7
"4753","NABLAU",2013-01-04,6.1
"4754","NABLAU",2013-01-05,7.3
"4755","NABLAU",2013-01-06,5.3
"4756","NABLAU",2013-01-07,3.1
"4757","NABLAU",2013-01-08,3.2
"4758","NABLAU",2013-01-09,1.9
"4759","NABLAU",2013-01-10,4.6
"4760","NABLAU",2013-01-11,4.5
"4761","NABLAU",2013-01-12,3.5
"4762","NABLAU",2013-01-13,2.8
"4763","NABLAU",2013-01-14,1.5
"4764","NABLAU",2013-01-15,0.4
"4765","NABLAU",2013-01-16,-2.1
"4766","NABLAU",2013-01-17,-2.8
"4767","NABLAU",2013-01-18,-2.5
"4768","NABLAU",2013-01-19,1.6
"4769","NABLAU",2013-01-20,2.6
"4770","NABLAU",2013-01-21,3.4
"4771","NABLAU",2013-01-22,2.7
"4772","NABLAU",2013-01-23,1.4
"4773","NABLAU",2013-01-24,-0.1
"4774","NABLAU",2013-01-25,-1.6
"4775","NABLAU",2013-01-26,-0.1
"4776","NABLAU",2013-01-27,4.4
"4777","NABLAU",2013-01-28,4.7
"4778","NABLAU",2013-01-29,6.8
"4779","NABLAU",2013-01-30,10.5
"4780","NABLAU",2013-01-31,9.1
"4781","NABLAU",2013-02-01,9.1
"4782","NABLAU",2013-02-02,2.8
"4783","NABLAU",2013-02-03,2
"4784","NABLAU",2013-02-04,7.1
"4785","NABLAU",2013-02-05,3.9
"4786","NABLAU",2013-02-06,1.6
"4787","NABLAU",2013-02-07,0.4
"4788","NABLAU",2013-02-08,-0.4
"4789","NABLAU",2013-02-09,-1.2
"4790","NABLAU",2013-02-10,-0.4
"4791","NABLAU",2013-02-11,1.3
"4792","NABLAU",2013-02-12,1.5
"4793","NABLAU",2013-02-13,-0.9
"4794","NABLAU",2013-02-14,0.7
"4795","NABLAU",2013-02-15,4.4
"4796","NABLAU",2013-02-16,3.1
"4797","NABLAU",2013-02-17,1.8
"4798","NABLAU",2013-02-18,3
"4799","NABLAU",2013-02-19,3.9
"4800","NABLAU",2013-02-20,2.2
"4801","NABLAU",2013-02-21,-1.4
"4802","NABLAU",2013-02-22,-3.5
"4803","NABLAU",2013-02-23,-3
"4804","NABLAU",2013-02-24,-2.2
"4805","NABLAU",2013-02-25,-1.3
"4806","NABLAU",2013-02-26,0
"4807","NABLAU",2013-02-27,2.3
"4808","NABLAU",2013-02-28,3.9
"4809","NABLAU",2013-03-01,2.4
"4810","NABLAU",2013-03-02,2.1
"4811","NABLAU",2013-03-03,3.6
"4812","NABLAU",2013-03-04,6.4
"4813","NABLAU",2013-03-05,9.9
"4814","NABLAU",2013-03-06,8.9
"4815","NABLAU",2013-03-07,11.8
"4816","NABLAU",2013-03-08,9.3
"4817","NABLAU",2013-03-09,8.5
"4818","NABLAU",2013-03-10,9.9
"4819","NABLAU",2013-03-11,10.1
"4820","NABLAU",2013-03-12,9.6
"4821","NABLAU",2013-03-13,1.2
"4822","NABLAU",2013-03-14,-0.2
"4823","NABLAU",2013-03-15,1.7
"4824","NABLAU",2013-03-16,5.9
"4825","NABLAU",2013-03-17,6.6
"4826","NABLAU",2013-03-18,4.1
"4827","NABLAU",2013-03-19,7.6
"4828","NABLAU",2013-03-20,6.2
"4829","NABLAU",2013-03-21,8.5
"4830","NABLAU",2013-03-22,11.3
"4831","NABLAU",2013-03-23,8.6
"4832","NABLAU",2013-03-24,4.3
"4833","NABLAU",2013-03-25,3.7
"4834","NABLAU",2013-03-26,3.4
"4835","NABLAU",2013-03-27,6
"4836","NABLAU",2013-03-28,6.5
"4837","NABLAU",2013-03-29,5.1
"4838","NABLAU",2013-03-30,8
"4839","NABLAU",2013-03-31,4.5
"4840","NABLAU",2013-04-01,5.7
"4841","NABLAU",2013-04-02,8.7
"4842","NABLAU",2013-04-03,7.9
"4843","NABLAU",2013-04-04,8.7
"4844","NABLAU",2013-04-05,9.1
"4845","NABLAU",2013-04-06,8.3
"4846","NABLAU",2013-04-07,7
"4847","NABLAU",2013-04-08,7.2
"4848","NABLAU",2013-04-09,10.1
"4849","NABLAU",2013-04-10,12.5
"4850","NABLAU",2013-04-11,14.2
"4851","NABLAU",2013-04-12,9.3
"4852","NABLAU",2013-04-13,14.2
"4853","NABLAU",2013-04-14,20.3
"4854","NABLAU",2013-04-15,20.3
"4855","NABLAU",2013-04-16,20.1
"4856","NABLAU",2013-04-17,21.7
"4857","NABLAU",2013-04-18,18.5
"4858","NABLAU",2013-04-19,6.9
"4859","NABLAU",2013-04-20,8.5
"4860","NABLAU",2013-04-21,10.5
"4861","NABLAU",2013-04-22,11.6
"4862","NABLAU",2013-04-23,16.1
"4863","NABLAU",2013-04-24,20.2
"4864","NABLAU",2013-04-25,23
"4865","NABLAU",2013-04-26,16.7
"4866","NABLAU",2013-04-27,6.7
"4867","NABLAU",2013-04-28,9.8
"4868","NABLAU",2013-04-29,11.7
"4869","NABLAU",2013-04-30,15.5
"4870","NABLAU",2013-05-01,17
"4871","NABLAU",2013-05-02,14
"4872","NABLAU",2013-05-03,11.7
"4873","NABLAU",2013-05-04,14.9
"4874","NABLAU",2013-05-05,18
"4875","NABLAU",2013-05-06,14.7
"4876","NABLAU",2013-05-07,19.1
"4877","NABLAU",2013-05-08,20.5
"4878","NABLAU",2013-05-09,17.3
"4879","NABLAU",2013-05-10,13.2
"4880","NABLAU",2013-05-11,13
"4881","NABLAU",2013-05-12,11.6
"4882","NABLAU",2013-05-13,17.6
"4883","NABLAU",2013-05-14,20.7
"4884","NABLAU",2013-05-15,13.1
"4885","NABLAU",2013-05-16,10.4
"4886","NABLAU",2013-05-17,12.4
"4887","NABLAU",2013-05-18,14.6
"4888","NABLAU",2013-05-19,11.8
"4889","NABLAU",2013-05-20,12.6
"4890","NABLAU",2013-05-21,11.1
"4891","NABLAU",2013-05-22,11.5
"4892","NABLAU",2013-05-23,7.5
"4893","NABLAU",2013-05-24,8.6
"4894","NABLAU",2013-05-25,8.4
"4895","NABLAU",2013-05-26,9.8
"4896","NABLAU",2013-05-27,16.9
"4897","NABLAU",2013-05-28,9.9
"4898","NABLAU",2013-05-29,11.1
"4899","NABLAU",2013-05-30,13.2
"4900","NABLAU",2013-05-31,10.9
"4901","NABLAU",2013-06-01,12.5
"4902","NABLAU",2013-06-02,16.7
"4903","NABLAU",2013-06-03,13.9
"4904","NABLAU",2013-06-04,18.8
"4905","NABLAU",2013-06-05,21.1
"4906","NABLAU",2013-06-06,23.7
"4907","NABLAU",2013-06-07,23.6
"4908","NABLAU",2013-06-08,17.5
"4909","NABLAU",2013-06-09,14.5
"4910","NABLAU",2013-06-10,15.9
"4911","NABLAU",2013-06-11,20.2
"4912","NABLAU",2013-06-12,23
"4913","NABLAU",2013-06-13,21.7
"4914","NABLAU",2013-06-14,20.6
"4915","NABLAU",2013-06-15,25.7
"4916","NABLAU",2013-06-16,27.3
"4917","NABLAU",2013-06-17,29.3
"4918","NABLAU",2013-06-18,28.7
"4919","NABLAU",2013-06-19,28.4
"4920","NABLAU",2013-06-20,17.5
"4921","NABLAU",2013-06-21,21
"4922","NABLAU",2013-06-22,23.5
"4923","NABLAU",2013-06-23,17.4
"4924","NABLAU",2013-06-24,15.3
"4925","NABLAU",2013-06-25,16
"4926","NABLAU",2013-06-26,18.2
"4927","NABLAU",2013-06-27,13.8
"4928","NABLAU",2013-06-28,16
"4929","NABLAU",2013-06-29,15.1
"4930","NABLAU",2013-06-30,21.9
"4931","NABLAU",2013-07-01,24.4
"4932","NABLAU",2013-07-02,23.4
"4933","NABLAU",2013-07-03,18.4
"4934","NABLAU",2013-07-04,20.7
"4935","NABLAU",2013-07-05,24.3
"4936","NABLAU",2013-07-06,25.7
"4937","NABLAU",2013-07-07,26
"4938","NABLAU",2013-07-08,25.2
"4939","NABLAU",2013-07-09,23.8
"4940","NABLAU",2013-07-10,26
"4941","NABLAU",2013-07-11,25.2
"4942","NABLAU",2013-07-12,26.1
"4943","NABLAU",2013-07-13,26.6
"4944","NABLAU",2013-07-14,27.1
"4945","NABLAU",2013-07-15,26.7
"4946","NABLAU",2013-07-16,28.9
"4947","NABLAU",2013-07-17,21.3
"4948","NABLAU",2013-07-18,21.3
"4949","NABLAU",2013-07-19,21.2
"4950","NABLAU",2013-07-20,25.1
"4951","NABLAU",2013-07-21,28.7
"4952","NABLAU",2013-07-22,27.4
"4953","NABLAU",2013-07-23,26.7
"4954","NABLAU",2013-07-24,27.5
"4955","NABLAU",2013-07-25,28.3
"4956","NABLAU",2013-07-26,31.4
"4957","NABLAU",2013-07-27,32.3
"4958","NABLAU",2013-07-28,21.8
"4959","NABLAU",2013-07-29,18.2
"4960","NABLAU",2013-07-30,24
"4961","NABLAU",2013-07-31,27
"4962","NABLAU",2013-08-01,28.8
"4963","NABLAU",2013-08-02,30.4
"4964","NABLAU",2013-08-03,30
"4965","NABLAU",2013-08-04,28.6
"4966","NABLAU",2013-08-05,30.2
"4967","NABLAU",2013-08-06,26.1
"4968","NABLAU",2013-08-07,18.9
"4969","NABLAU",2013-08-08,21
"4970","NABLAU",2013-08-09,21
"4971","NABLAU",2013-08-10,23.3
"4972","NABLAU",2013-08-11,23.9
"4973","NABLAU",2013-08-12,26.1
"4974","NABLAU",2013-08-13,21.5
"4975","NABLAU",2013-08-14,20.9
"4976","NABLAU",2013-08-15,24.2
"4977","NABLAU",2013-08-16,26.1
"4978","NABLAU",2013-08-17,26.1
"4979","NABLAU",2013-08-18,27.1
"4980","NABLAU",2013-08-19,20.7
"4981","NABLAU",2013-08-20,21.2
"4982","NABLAU",2013-08-21,23.5
"4983","NABLAU",2013-08-22,22.9
"4984","NABLAU",2013-08-23,26.1
"4985","NABLAU",2013-08-24,18.5
"4986","NABLAU",2013-08-25,17.4
"4987","NABLAU",2013-08-26,19
"4988","NABLAU",2013-08-27,18
"4989","NABLAU",2013-08-28,19
"4990","NABLAU",2013-08-29,21.4
"4991","NABLAU",2013-08-30,21.2
"4992","NABLAU",2013-08-31,22
"4993","NABLAU",2013-09-01,18.9
"4994","NABLAU",2013-09-02,22.1
"4995","NABLAU",2013-09-03,23.2
"4996","NABLAU",2013-09-04,24.5
"4997","NABLAU",2013-09-05,25.8
"4998","NABLAU",2013-09-06,24.4
"4999","NABLAU",2013-09-07,22.5
"5000","NABLAU",2013-09-08,16.1
"5001","NABLAU",2013-09-09,18.2
"5002","NABLAU",2013-09-10,14.4
"5003","NABLAU",2013-09-11,14.1
"5004","NABLAU",2013-09-12,13.9
"5005","NABLAU",2013-09-13,16.5
"5006","NABLAU",2013-09-14,18.5
"5007","NABLAU",2013-09-15,15.7
"5008","NABLAU",2013-09-16,13.3
"5009","NABLAU",2013-09-17,13
"5010","NABLAU",2013-09-18,16.1
"5011","NABLAU",2013-09-19,15
"5012","NABLAU",2013-09-20,17.6
"5013","NABLAU",2013-09-21,17.9
"5014","NABLAU",2013-09-22,18.4
"5015","NABLAU",2013-09-23,18.1
"5016","NABLAU",2013-09-24,18.9
"5017","NABLAU",2013-09-25,20.5
"5018","NABLAU",2013-09-26,20.2
"5019","NABLAU",2013-09-27,20.3
"5020","NABLAU",2013-09-28,19.7
"5021","NABLAU",2013-09-29,16.2
"5022","NABLAU",2013-09-30,17.7
"5023","NABLAU",2013-10-01,18
"5024","NABLAU",2013-10-02,17.8
"5025","NABLAU",2013-10-03,17.2
"5026","NABLAU",2013-10-04,18.2
"5027","NABLAU",2013-10-05,15.5
"5028","NABLAU",2013-10-06,15.6
"5029","NABLAU",2013-10-07,14.9
"5030","NABLAU",2013-10-08,15.6
"5031","NABLAU",2013-10-09,15.1
"5032","NABLAU",2013-10-10,7.9
"5033","NABLAU",2013-10-11,8.9
"5034","NABLAU",2013-10-12,8.7
"5035","NABLAU",2013-10-13,12.6
"5036","NABLAU",2013-10-14,13.3
"5037","NABLAU",2013-10-15,13.4
"5038","NABLAU",2013-10-16,15.2
"5039","NABLAU",2013-10-17,14.1
"5040","NABLAU",2013-10-18,12.8
"5041","NABLAU",2013-10-19,18.1
"5042","NABLAU",2013-10-20,13.9
"5043","NABLAU",2013-10-21,15.1
"5044","NABLAU",2013-10-22,18.1
"5045","NABLAU",2013-10-23,14.3
"5046","NABLAU",2013-10-24,13.8
"5047","NABLAU",2013-10-25,15.7
"5048","NABLAU",2013-10-26,18.1
"5049","NABLAU",2013-10-27,17.2
"5050","NABLAU",2013-10-28,18.3
"5051","NABLAU",2013-10-29,12.3
"5052","NABLAU",2013-10-30,10.3
"5053","NABLAU",2013-10-31,10.9
"5054","NABLAU",2013-11-01,14.1
"5055","NABLAU",2013-11-02,14.9
"5056","NABLAU",2013-11-03,9.7
"5057","NABLAU",2013-11-04,10.3
"5058","NABLAU",2013-11-05,10.6
"5059","NABLAU",2013-11-06,14.2
"5060","NABLAU",2013-11-07,14.8
"5061","NABLAU",2013-11-08,14.4
"5062","NABLAU",2013-11-09,9.9
"5063","NABLAU",2013-11-10,4.9
"5064","NABLAU",2013-11-11,5.3
"5065","NABLAU",2013-11-12,5.5
"5066","NABLAU",2013-11-13,5.8
"5067","NABLAU",2013-11-14,5.5
"5068","NABLAU",2013-11-15,5.1
"5069","NABLAU",2013-11-16,5.6
"5070","NABLAU",2013-11-17,6.5
"5071","NABLAU",2013-11-18,6.9
"5072","NABLAU",2013-11-19,5.1
"5073","NABLAU",2013-11-20,4.3
"5074","NABLAU",2013-11-21,3
"5075","NABLAU",2013-11-22,3.2
"5076","NABLAU",2013-11-23,5.2
"5077","NABLAU",2013-11-24,5.4
"5078","NABLAU",2013-11-25,0.4
"5079","NABLAU",2013-11-26,0.2
"5080","NABLAU",2013-11-27,-0.4
"5081","NABLAU",2013-11-28,1
"5082","NABLAU",2013-11-29,3.5
"5083","NABLAU",2013-11-30,2.4
"5084","NABLAU",2013-12-01,1
"5085","NABLAU",2013-12-02,1.5
"5086","NABLAU",2013-12-03,2.8
"5087","NABLAU",2013-12-04,3.6
"5088","NABLAU",2013-12-05,3.8
"5089","NABLAU",2013-12-06,3.6
"5090","NABLAU",2013-12-07,3.4
"5091","NABLAU",2013-12-08,2.9
"5092","NABLAU",2013-12-09,3.7
"5093","NABLAU",2013-12-10,3.2
"5094","NABLAU",2013-12-11,2.1
"5095","NABLAU",2013-12-12,1.7
"5096","NABLAU",2013-12-13,2.5
"5097","NABLAU",2013-12-14,4.8
"5098","NABLAU",2013-12-15,3.6
"5099","NABLAU",2013-12-16,2.3
"5100","NABLAU",2013-12-17,3.3
"5101","NABLAU",2013-12-18,6.2
"5102","NABLAU",2013-12-19,8.3
"5103","NABLAU",2013-12-20,6
"5104","NABLAU",2013-12-21,6.3
"5105","NABLAU",2013-12-22,10.1
"5106","NABLAU",2013-12-23,8.9
"5107","NABLAU",2013-12-24,13.5
"5108","NABLAU",2013-12-25,5.6
"5109","NABLAU",2013-12-26,4.4
"5110","NABLAU",2013-12-27,4.8
"5111","NABLAU",2013-12-28,6
"5112","NABLAU",2013-12-29,6
"5113","NABLAU",2013-12-30,3.3
"5114","NABLAU",2013-12-31,3.9
"5115","NABLAU",2014-01-01,6.7
"5116","NABLAU",2014-01-02,6.1
"5117","NABLAU",2014-01-03,8.2
"5118","NABLAU",2014-01-04,7.2
"5119","NABLAU",2014-01-05,5.4
"5120","NABLAU",2014-01-06,8
"5121","NABLAU",2014-01-07,10.2
"5122","NABLAU",2014-01-08,10.1
"5123","NABLAU",2014-01-09,11
"5124","NABLAU",2014-01-10,8.3
"5125","NABLAU",2014-01-11,9.2
"5126","NABLAU",2014-01-12,6.8
"5127","NABLAU",2014-01-13,6.7
"5128","NABLAU",2014-01-14,6
"5129","NABLAU",2014-01-15,5.1
"5130","NABLAU",2014-01-16,7.3
"5131","NABLAU",2014-01-17,5.4
"5132","NABLAU",2014-01-18,4.6
"5133","NABLAU",2014-01-19,4.9
"5134","NABLAU",2014-01-20,5.5
"5135","NABLAU",2014-01-21,5.1
"5136","NABLAU",2014-01-22,5.2
"5137","NABLAU",2014-01-23,6
"5138","NABLAU",2014-01-24,2.2
"5139","NABLAU",2014-01-25,5
"5140","NABLAU",2014-01-26,6.1
"5141","NABLAU",2014-01-27,3.6
"5142","NABLAU",2014-01-28,3
"5143","NABLAU",2014-01-29,3.1
"5144","NABLAU",2014-01-30,3.5
"5145","NABLAU",2014-01-31,3.7
"5146","NABLAU",2014-02-01,6.1
"5147","NABLAU",2014-02-02,4.5
"5148","NABLAU",2014-02-03,4.6
"5149","NABLAU",2014-02-04,5.5
"5150","NABLAU",2014-02-05,5
"5151","NABLAU",2014-02-06,10.4
"5152","NABLAU",2014-02-07,5.3
"5153","NABLAU",2014-02-08,6.6
"5154","NABLAU",2014-02-09,6.5
"5155","NABLAU",2014-02-10,5.5
"5156","NABLAU",2014-02-11,6.1
"5157","NABLAU",2014-02-12,7.5
"5158","NABLAU",2014-02-13,6.5
"5159","NABLAU",2014-02-14,7.5
"5160","NABLAU",2014-02-15,7.2
"5161","NABLAU",2014-02-16,5.8
"5162","NABLAU",2014-02-17,5.3
"5163","NABLAU",2014-02-18,7.3
"5164","NABLAU",2014-02-19,8
"5165","NABLAU",2014-02-20,9.4
"5166","NABLAU",2014-02-21,6.6
"5167","NABLAU",2014-02-22,6.1
"5168","NABLAU",2014-02-23,8.1
"5169","NABLAU",2014-02-24,9.5
"5170","NABLAU",2014-02-25,10
"5171","NABLAU",2014-02-26,5.3
"5172","NABLAU",2014-02-27,5.6
"5173","NABLAU",2014-02-28,4.7
"5174","NABLAU",2014-03-01,5.5
"5175","NABLAU",2014-03-02,6.4
"5176","NABLAU",2014-03-03,5.3
"5177","NABLAU",2014-03-04,6.2
"5178","NABLAU",2014-03-05,8.6
"5179","NABLAU",2014-03-06,8.5
"5180","NABLAU",2014-03-07,10.7
"5181","NABLAU",2014-03-08,12.9
"5182","NABLAU",2014-03-09,11.9
"5183","NABLAU",2014-03-10,14
"5184","NABLAU",2014-03-11,11.8
"5185","NABLAU",2014-03-12,12.1
"5186","NABLAU",2014-03-13,13.8
"5187","NABLAU",2014-03-14,14.6
"5188","NABLAU",2014-03-15,9.4
"5189","NABLAU",2014-03-16,13.7
"5190","NABLAU",2014-03-17,16.1
"5191","NABLAU",2014-03-18,16.7
"5192","NABLAU",2014-03-19,13.9
"5193","NABLAU",2014-03-20,16.6
"5194","NABLAU",2014-03-21,14.7
"5195","NABLAU",2014-03-22,8
"5196","NABLAU",2014-03-23,5.4
"5197","NABLAU",2014-03-24,5
"5198","NABLAU",2014-03-25,7.1
"5199","NABLAU",2014-03-26,7.8
"5200","NABLAU",2014-03-27,10.4
"5201","NABLAU",2014-03-28,13.8
"5202","NABLAU",2014-03-29,15.4
"5203","NABLAU",2014-03-30,16.6
"5204","NABLAU",2014-03-31,16.5
"5205","NABLAU",2014-04-01,16.9
"5206","NABLAU",2014-04-02,16.9
"5207","NABLAU",2014-04-03,16.2
"5208","NABLAU",2014-04-04,15.5
"5209","NABLAU",2014-04-05,14
"5210","NABLAU",2014-04-06,17.6
"5211","NABLAU",2014-04-07,20.3
"5212","NABLAU",2014-04-08,12.8
"5213","NABLAU",2014-04-09,15.5
"5214","NABLAU",2014-04-10,18.7
"5215","NABLAU",2014-04-11,18.9
"5216","NABLAU",2014-04-12,18.2
"5217","NABLAU",2014-04-13,17.4
"5218","NABLAU",2014-04-14,16
"5219","NABLAU",2014-04-15,11.6
"5220","NABLAU",2014-04-16,12.2
"5221","NABLAU",2014-04-17,16
"5222","NABLAU",2014-04-18,8.2
"5223","NABLAU",2014-04-19,8.6
"5224","NABLAU",2014-04-20,14.7
"5225","NABLAU",2014-04-21,12.4
"5226","NABLAU",2014-04-22,17.1
"5227","NABLAU",2014-04-23,16.3
"5228","NABLAU",2014-04-24,20.1
"5229","NABLAU",2014-04-25,15
"5230","NABLAU",2014-04-26,16.3
"5231","NABLAU",2014-04-27,11.6
"5232","NABLAU",2014-04-28,9
"5233","NABLAU",2014-04-29,12.5
"5234","NABLAU",2014-04-30,12.4
"5235","NABLAU",2014-05-01,13.4
"5236","NABLAU",2014-05-02,13.1
"5237","NABLAU",2014-05-03,9.1
"5238","NABLAU",2014-05-04,12.9
"5239","NABLAU",2014-05-05,19.4
"5240","NABLAU",2014-05-06,14.8
"5241","NABLAU",2014-05-07,14.8
"5242","NABLAU",2014-05-08,16.9
"5243","NABLAU",2014-05-09,18.5
"5244","NABLAU",2014-05-10,18.8
"5245","NABLAU",2014-05-11,12.4
"5246","NABLAU",2014-05-12,11.2
"5247","NABLAU",2014-05-13,9.2
"5248","NABLAU",2014-05-14,12.1
"5249","NABLAU",2014-05-15,10.7
"5250","NABLAU",2014-05-16,14.2
"5251","NABLAU",2014-05-17,17.1
"5252","NABLAU",2014-05-18,20.9
"5253","NABLAU",2014-05-19,20.3
"5254","NABLAU",2014-05-20,22.1
"5255","NABLAU",2014-05-21,23.9
"5256","NABLAU",2014-05-22,14.9
"5257","NABLAU",2014-05-23,17.9
"5258","NABLAU",2014-05-24,18.7
"5259","NABLAU",2014-05-25,17.1
"5260","NABLAU",2014-05-26,16.8
"5261","NABLAU",2014-05-27,12.9
"5262","NABLAU",2014-05-28,16.4
"5263","NABLAU",2014-05-29,18.4
"5264","NABLAU",2014-05-30,17.6
"5265","NABLAU",2014-05-31,19.1
"5266","NABLAU",2014-06-01,20.4
"5267","NABLAU",2014-06-02,19.4
"5268","NABLAU",2014-06-03,19.2
"5269","NABLAU",2014-06-04,14.9
"5270","NABLAU",2014-06-05,19.7
"5271","NABLAU",2014-06-06,24.4
"5272","NABLAU",2014-06-07,28.1
"5273","NABLAU",2014-06-08,30.4
"5274","NABLAU",2014-06-09,27.4
"5275","NABLAU",2014-06-10,23.8
"5276","NABLAU",2014-06-11,29.6
"5277","NABLAU",2014-06-12,27.2
"5278","NABLAU",2014-06-13,25.7
"5279","NABLAU",2014-06-14,21.3
"5280","NABLAU",2014-06-15,20.8
"5281","NABLAU",2014-06-16,22.5
"5282","NABLAU",2014-06-17,17.4
"5283","NABLAU",2014-06-18,19.4
"5284","NABLAU",2014-06-19,22.6
"5285","NABLAU",2014-06-20,23.2
"5286","NABLAU",2014-06-21,26.9
"5287","NABLAU",2014-06-22,24.4
"5288","NABLAU",2014-06-23,22.8
"5289","NABLAU",2014-06-24,21.5
"5290","NABLAU",2014-06-25,23.4
"5291","NABLAU",2014-06-26,23.7
"5292","NABLAU",2014-06-27,24.4
"5293","NABLAU",2014-06-28,24.3
"5294","NABLAU",2014-06-29,15.3
"5295","NABLAU",2014-06-30,19
"5296","NABLAU",2014-07-01,21.6
